"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","netustm","ppltrst","pplfair","pplhlp","polintr","trstlgl","trstplc","trstprt","vote","contplt","lrscale","stflife","stfeco","stfgov","stfedu","gincdif","euftf","lrnobed","imsmetn","imdfetn","impcntr","imueclt","imwbcnt","edlveat","edlvebe","edlvehr","edlvgcy","edlvdfi","edlvdfr","edudde1","educde2","edlvegr","edlvdahu","edlvdis","edlvdie","edlvfit","edlvdlt","edlvenl","edlveno","edlvipl","edlvept","edlvdrs","edlvdsk","edlvesi","edlvies","edlvdse","edlvdch","educgb1","edubgb2","edagegb","emplrel","nacer2","isco08","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",69860,"FR",1.0072211,0.84213966,3.184377,2.68169,600,1,9,5,2,8,10,3,1,2,5,3,3,4,2,4,3,1,2,2,2,3,3,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,84,3353,0.00012123429,622,6353
"ESS11e02",11,"2.0","20.11.2024",69903,"FR",1.0039649,0.75489086,3.184377,2.403857,6666,5,0,5,3,5,8,0,1,2,8,5,0,1,5,1,10,1,2,2,2,0,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,31,7222,0.0001216275,631,6259
"ESS11e02",11,"2.0","20.11.2024",69946,"FR",0.99532753,0.9731227,3.184377,3.0987895,120,3,5,4,2,6,6,4,1,2,8,7,4,5,5,2,0,1,2,2,2,6,6,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,64,3300,0.00012268298,617,6402
"ESS11e02",11,"2.0","20.11.2024",69947,"FR",0.99882203,0.9765381,3.184377,3.1096654,60,5,6,3,3,10,5,4,2,2,0,7,5,5,3,1,88,1,2,1,2,8,5,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,41,7112,0.00012225375,617,6356
"ESS11e02",11,"2.0","20.11.2024",69959,"FR",0.9919002,0.63732404,3.184377,2.02948,90,7,8,7,3,7,8,3,1,2,6,7,7,7,6,4,7,2,2,2,2,6,5,,,,,,20,,,,,,,,,,,,,,,,,,,,,,1,30,1349,0.00012310689,628,6271
"ESS11e02",11,"2.0","20.11.2024",69991,"FR",0.99813855,0.65046823,3.184377,2.071336,120,4,6,4,2,6,7,6,1,2,5,8,7,7,7,2,88,1,2,2,2,88,77,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,84,4412,0.00012233747,629,6285
"ESS11e02",11,"2.0","20.11.2024",70025,"FR",1.008975,0.8105369,3.184377,2.5810552,30,7,3,7,4,8,9,3,2,2,10,10,5,5,6,1,10,1,2,1,3,1,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,42,7522,0.00012102355,621,6305
"ESS11e02",11,"2.0","20.11.2024",70029,"FR",0.9971409,0.7342274,3.184377,2.3380568,540,4,9,5,4,7,6,2,1,2,3,8,3,2,7,1,5,2,2,2,2,8,8,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,84,2000,0.00012245988,624,6303
"ESS11e02",11,"2.0","20.11.2024",70043,"FR",1.0029857,0.7582244,3.184377,2.4144723,6666,7,3,8,2,7,7,7,1,2,5,8,7,7,7,2,5,1,1,3,1,8,8,,,,,,7,,,,,,,,,,,,,,,,,,,,,,2,47,5221,0.00012174625,627,6281
"ESS11e02",11,"2.0","20.11.2024",70054,"FR",0.99425083,1.3857589,3.184377,4.4127784,360,4,6,4,4,7,8,5,3,2,5,10,3,9,4,3,5,1,1,2,2,4,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012281582,629,6251
"ESS11e02",11,"2.0","20.11.2024",70077,"FR",0.99716085,1.7175136,3.184377,5.4692106,180,5,7,6,2,3,6,4,3,2,3,5,5,4,1,3,8,4,2,2,2,6,5,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,47,4419,0.00012245742,617,6358
"ESS11e02",11,"2.0","20.11.2024",70090,"FR",0.99678457,0.7129996,3.184377,2.2704594,120,5,8,7,1,3,5,3,1,2,5,7,4,4,7,2,5,2,2,3,3,5,5,,,,,,14,,,,,,,,,,,,,,,,,,,,,,2,43,5221,0.00012250364,632,6388
"ESS11e02",11,"2.0","20.11.2024",70100,"FR",0.9901107,2.9865432,3.184377,9.510279,150,5,3,5,3,7,7,3,2,2,5,8,3,6,9,2,6,1,3,1,4,7,4,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,81,9112,0.00012332939,635,6319
"ESS11e02",11,"2.0","20.11.2024",70145,"FR",0.9930829,0.7312391,3.184377,2.3285408,40,7,7,4,4,0,0,0,1,2,5,10,0,0,6,3,2,1,4,4,4,5,0,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,32,3130,0.00012296028,623,6300
"ESS11e02",11,"2.0","20.11.2024",70186,"FR",1.0084747,1.0289657,3.184377,3.2766147,360,2,9,5,2,5,2,2,1,2,9,10,1,1,1,1,0,1,4,4,4,0,0,,,,,,7,,,,,,,,,,,,,,,,,,,,,,2,10,7511,0.0001210836,620,6211
"ESS11e02",11,"2.0","20.11.2024",70214,"FR",1.0004289,0.9145281,3.184377,2.9122021,240,4,5,3,2,5,6,5,1,2,1,6,4,1,4,1,0,2,1,1,1,8,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,29,9333,0.000122057405,636,6314
"ESS11e02",11,"2.0","20.11.2024",70243,"FR",0.9922559,0.88788193,3.184377,2.8273506,6666,6,5,3,1,8,8,5,1,2,5,8,7,7,5,4,5,1,3,3,3,6,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,32,8111,0.00012306275,635,6318
"ESS11e02",11,"2.0","20.11.2024",70271,"FR",0.99340487,0.9131237,3.184377,2.90773,30,4,8,4,4,7,9,6,2,2,0,8,2,5,7,1,5,1,1,1,1,4,6,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,47,5230,0.00012292042,629,6226
"ESS11e02",11,"2.0","20.11.2024",70307,"FR",0.99236774,0.73322195,3.184377,2.334855,60,8,7,5,3,2,3,0,2,2,0,7,0,0,0,1,2,5,2,2,2,10,10,,,,,,17,,,,,,,,,,,,,,,,,,,,,,2,90,3431,0.00012304889,637,6264
"ESS11e02",11,"2.0","20.11.2024",70315,"FR",0.9936724,1.6271974,3.184377,5.1816096,6666,3,3,3,3,3,3,4,2,2,1,4,3,3,88,1,88,1,2,2,2,8,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,81,9112,0.00012288733,617,6396
"ESS11e02",11,"2.0","20.11.2024",70317,"FR",1.0096471,0.85945547,3.184377,2.7368302,240,5,9,8,2,9,8,3,2,2,7,9,6,6,8,2,5,1,1,2,2,4,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,41,4120,0.00012094299,635,6192
"ESS11e02",11,"2.0","20.11.2024",70325,"FR",1.0091466,0.6576426,3.184377,2.094182,60,3,5,6,2,4,4,4,1,2,8,8,5,6,1,1,6,1,2,3,4,3,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,64,4312,0.00012100299,629,6249
"ESS11e02",11,"2.0","20.11.2024",70334,"FR",0.99388534,0.7473119,3.184377,2.3797228,6666,6,7,4,1,8,5,8,1,2,5,7,7,7,4,2,7,4,2,2,2,5,5,,,,,,13,,,,,,,,,,,,,,,,,,,,,,1,88,2352,0.000122861,633,6386
"ESS11e02",11,"2.0","20.11.2024",70343,"FR",0.99950385,1.1971048,3.184377,3.812033,60,7,7,5,3,5,6,4,1,2,5,6,6,3,7,2,5,3,8,8,8,7,6,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,84,2642,0.00012217036,638,6181
"ESS11e02",11,"2.0","20.11.2024",70351,"FR",0.9880053,0.67198944,3.184377,2.1398675,6666,5,6,6,4,6,7,5,2,2,8,7,2,4,6,4,6,1,2,3,2,6,4,,,,,,11,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.0001235922,619,6291
"ESS11e02",11,"2.0","20.11.2024",70361,"FR",0.9981845,1.1954864,3.184377,3.8068793,330,5,5,7,2,5,8,0,2,2,10,8,0,0,6,1,4,1,1,4,3,5,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,49,8332,0.00012233184,637,6344
"ESS11e02",11,"2.0","20.11.2024",70364,"FR",0.9916536,1.8849581,3.184377,6.002417,6666,8,7,6,7,6,9,5,1,2,7,8,7,8,6,3,7,1,2,2,2,6,6,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,85,5311,0.00012313749,638,6197
"ESS11e02",11,"2.0","20.11.2024",70376,"FR",0.99388534,0.7109257,3.184377,2.2638555,120,7,3,2,2,3,8,3,1,2,7,8,5,5,5,4,4,1,2,2,2,7,4,,,,,,17,,,,,,,,,,,,,,,,,,,,,,1,85,1345,0.000122861,633,6386
"ESS11e02",11,"2.0","20.11.2024",70382,"FR",0.989611,1.2412434,3.184377,3.9525867,90,3,5,5,2,5,8,5,2,2,5,7,5,5,7,2,2,1,2,2,2,5,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,56,5120,0.00012339166,622,6354
"ESS11e02",11,"2.0","20.11.2024",70390,"FR",1.0036118,0.74152976,3.184377,2.3613102,540,5,5,5,3,5,7,3,1,2,5,2,0,5,4,2,6,1,8,8,8,4,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,84,4419,0.0001216703,636,6141
"ESS11e02",11,"2.0","20.11.2024",70455,"FR",0.98685634,1.0063297,3.184377,3.2045329,90,3,6,4,3,3,8,3,1,2,3,2,2,2,3,1,88,1,3,3,4,4,4,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,85,5311,0.00012373608,628,6340
"ESS11e02",11,"2.0","20.11.2024",70484,"FR",1.0016851,0.76401794,3.184377,2.4329212,55,5,8,5,4,5,7,0,2,2,88,7,0,0,2,1,0,1,3,3,3,5,5,,,,,,18,,,,,,,,,,,,,,,,,,,,,,2,86,3221,0.00012190431,636,6315
"ESS11e02",11,"2.0","20.11.2024",70493,"FR",1.0130249,0.6168956,3.184377,1.9644282,6666,5,6,6,2,5,8,5,1,2,10,5,5,5,6,2,6,1,2,4,4,1,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,96,9111,0.00012053972,618,6253
"ESS11e02",11,"2.0","20.11.2024",70510,"FR",1.0017054,1.5291204,3.184377,4.8692956,300,7,6,4,2,4,5,5,3,2,4,5,2,4,1,2,3,2,2,2,2,4,3,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,43,7127,0.000121901845,617,6417
"ESS11e02",11,"2.0","20.11.2024",70515,"FR",0.9968546,1.7169855,3.184377,5.467529,300,4,6,5,3,4,5,5,3,2,5,6,4,4,2,2,6,3,2,2,1,7,5,,,,,,11,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012249504,617,6355
"ESS11e02",11,"2.0","20.11.2024",70535,"FR",1.0016096,0.6055457,3.184377,1.9282857,240,5,5,3,3,2,7,2,1,2,6,4,3,3,2,2,7,4,2,2,2,10,10,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,84,4120,0.000121913516,618,6261
"ESS11e02",11,"2.0","20.11.2024",70542,"FR",0.98685634,0.7845032,3.184377,2.498154,60,3,7,7,2,7,7,2,1,2,7,8,5,5,3,4,8,2,2,2,2,5,7,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,16,3122,0.00012373608,628,6340
"ESS11e02",11,"2.0","20.11.2024",70551,"FR",0.99773544,0.8382559,3.184377,2.6693227,420,2,0,3,3,0,2,0,2,2,5,10,9,7,7,5,88,2,3,3,3,7,7,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,35,3115,0.0001223869,637,6103
"ESS11e02",11,"2.0","20.11.2024",70562,"FR",0.9912892,0.6477927,3.184377,2.0628161,6666,7,6,7,3,7,7,6,1,2,3,4,5,6,88,3,8,1,2,3,3,5,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,29,3118,0.00012318276,620,6218
"ESS11e02",11,"2.0","20.11.2024",70572,"FR",1.0004289,0.73917806,3.184377,2.3538215,90,1,88,6,3,3,5,2,2,2,7,5,4,4,3,2,8,1,1,2,2,6,6,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,47,3322,0.000122057405,636,6314
"ESS11e02",11,"2.0","20.11.2024",70577,"FR",0.9925039,1.1887202,3.184377,3.7853332,6666,3,7,4,3,5,6,2,2,2,7,7,5,4,5,4,2,2,2,2,3,8,6,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,69,3313,0.000123032,638,6373
"ESS11e02",11,"2.0","20.11.2024",70598,"FR",0.9901107,0.94503886,3.184377,3.0093598,240,7,9,5,2,8,6,2,1,2,2,7,3,1,5,2,3,4,1,1,1,6,5,,,,,,24,,,,,,,,,,,,,,,,,,,,,,1,85,2310,0.00012332939,635,6319
"ESS11e02",11,"2.0","20.11.2024",70600,"FR",0.99867994,1.5659056,3.184377,4.9864335,6666,3,4,2,3,4,7,7,2,2,88,9,7,6,88,2,6,1,3,2,2,8,8,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,96,9112,0.00012227116,628,6381
"ESS11e02",11,"2.0","20.11.2024",70608,"FR",0.9965704,1.006778,3.184377,3.2059605,90,5,8,6,2,5,4,2,1,2,5,6,3,2,4,1,7,2,1,1,1,8,88,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,47,2000,0.00012252998,617,6400
"ESS11e02",11,"2.0","20.11.2024",70612,"FR",1.0029434,1.0300093,3.184377,3.2799377,240,0,8,0,1,8,5,5,2,2,2,5,0,0,0,1,4,1,1,1,1,10,10,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,18,3323,0.000121751385,621,6304
"ESS11e02",11,"2.0","20.11.2024",70626,"FR",1.0079793,1.3434887,3.184377,4.2781744,240,6,7,7,4,7,7,6,3,2,5,7,6,6,7,2,88,2,2,2,3,8,6,,,,,,6,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.000121143115,623,6312
"ESS11e02",11,"2.0","20.11.2024",70666,"FR",0.9960624,1.2016473,3.184377,3.8264978,90,2,5,4,3,1,7,4,3,1,8,2,0,2,4,2,2,1,2,3,3,2,3,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,56,5131,0.00012259246,638,6380
"ESS11e02",11,"2.0","20.11.2024",70675,"FR",1.0053375,0.7164097,3.184377,2.2813184,120,2,2,5,2,3,9,5,2,2,10,6,2,1,3,4,0,1,3,4,4,1,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,38,8322,0.00012146145,623,6306
"ESS11e02",11,"2.0","20.11.2024",70680,"FR",0.9893607,0.73378927,3.184377,2.3366616,60,5,5,2,3,3,5,2,3,2,7,8,7,7,7,2,3,1,2,2,2,8,5,,,,,,12,,,,,,,,,,,,,,,,,,,,,,2,47,5221,0.00012342288,624,6117
"ESS11e02",11,"2.0","20.11.2024",70701,"FR",0.99203104,1.1632733,3.184377,3.7043006,180,3,8,5,4,4,7,5,1,2,5,3,4,5,88,1,5,1,2,3,2,5,7,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,85,5312,0.00012309065,637,6182
"ESS11e02",11,"2.0","20.11.2024",70708,"FR",0.9974682,0.7608023,3.184377,2.4226813,480,4,4,3,3,6,5,2,1,2,2,6,5,77,5,3,5,2,1,1,1,8,7,,,,,,20,,,,,,,,,,,,,,,,,,,,,,1,62,2150,0.00012241969,637,6257
"ESS11e02",11,"2.0","20.11.2024",70725,"FR",1.0033273,1.2584469,3.184377,4.0073695,420,6,8,4,3,9,9,4,2,1,4,7,1,6,4,2,9,2,1,1,1,8,7,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,86,2352,0.000121704805,622,6350
"ESS11e02",11,"2.0","20.11.2024",70737,"FR",1.0041192,0.5875017,3.184377,1.8708268,600,4,5,5,2,3,7,2,1,2,8,9,5,7,4,4,5,1,2,3,3,0,88,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,47,3000,0.00012160882,618,6224
"ESS11e02",11,"2.0","20.11.2024",70748,"FR",1.0033273,1.4199336,3.184377,4.5216036,150,8,8,3,4,9,8,5,2,2,88,9,8,8,9,2,8,2,2,2,2,8,8,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,56,88888,0.000121704805,622,6350
"ESS11e02",11,"2.0","20.11.2024",70753,"FR",1.0069728,1.6489775,3.184377,5.250966,6666,4,5,5,3,9,9,4,2,2,2,8,3,5,8,1,8,1,1,1,1,8,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.000121264195,617,6405
"ESS11e02",11,"2.0","20.11.2024",70763,"FR",0.99425083,1.0208986,3.184377,3.2509258,60,3,4,5,3,5,8,5,1,2,5,7,6,1,3,1,5,1,2,2,2,4,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,46,4110,0.00012281582,629,6251
"ESS11e02",11,"2.0","20.11.2024",70799,"FR",0.9820222,1.214166,3.184377,3.8663623,180,5,7,0,2,5,7,1,2,2,8,1,0,3,2,3,10,1,2,2,2,0,1,,,,,,24,,,,,,,,,,,,,,,,,,,,,,2,56,3322,0.0001243452,640,6080
"ESS11e02",11,"2.0","20.11.2024",70873,"FR",1.0078994,0.840808,3.184377,2.6774495,90,3,3,2,4,6,8,5,2,2,3,9,6,6,6,1,7,1,1,2,2,7,6,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,71,3118,0.000121152705,637,6089
"ESS11e02",11,"2.0","20.11.2024",70881,"FR",1.0019445,1.0122074,3.184377,3.22325,360,0,4,5,3,2,1,0,2,2,88,5,2,4,4,3,88,3,1,1,1,8,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,2,96,5142,0.000121872756,617,6421
"ESS11e02",11,"2.0","20.11.2024",70886,"FR",1.0066766,0.8074024,3.184377,2.5710735,480,5,4,4,2,3,6,3,1,1,5,8,6,4,5,2,8,2,2,2,2,7,7,,,,,,20,,,,,,,,,,,,,,,,,,,,,,1,78,2161,0.00012129988,631,6240
"ESS11e02",11,"2.0","20.11.2024",70896,"FR",1.0005249,1.0434301,3.184377,3.3226748,180,7,7,6,3,7,9,4,1,1,7,9,5,5,4,2,10,2,2,2,2,7,5,,,,,,26,,,,,,,,,,,,,,,,,,,,,,1,26,2512,0.00012204568,617,6361
"ESS11e02",11,"2.0","20.11.2024",70903,"FR",1.0116831,1.3473494,3.184377,4.290468,240,5,7,5,3,7,8,6,3,2,3,6,5,5,6,2,6,2,1,1,1,5,6,,,,,,11,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.0001206996,626,6277
"ESS11e02",11,"2.0","20.11.2024",70911,"FR",0.99203104,0.60561496,3.184377,1.9285063,180,8,7,3,1,7,5,5,1,1,0,5,3,1,6,1,4,4,1,1,2,7,7,,,,,,18,,,,,,,,,,,,,,,,,,,,,,1,85,2330,0.00012309065,637,6182
"ESS11e02",11,"2.0","20.11.2024",70952,"FR",1.0130249,0.59271246,3.184377,1.8874198,20,1,3,2,2,2,1,2,1,2,5,6,3,1,3,1,2,1,2,3,4,0,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,81,9112,0.00012053972,618,6253
"ESS11e02",11,"2.0","20.11.2024",70955,"FR",1.0046194,0.7422738,3.184377,2.3636796,60,6,6,4,4,5,7,5,1,2,7,9,4,5,6,2,4,1,2,2,2,6,6,,,,,,18,,,,,,,,,,,,,,,,,,,,,,1,94,4120,0.00012154826,637,6088
"ESS11e02",11,"2.0","20.11.2024",70956,"FR",1.0017061,0.9316735,3.184377,2.9667997,6666,8,8,5,1,7,7,6,1,2,7,10,5,5,2,1,10,4,2,2,2,7,7,,,,,,24,,,,,,,,,,,,,,,,,,,,,,1,58,1349,0.00012190176,608,6148
"ESS11e02",11,"2.0","20.11.2024",70986,"FR",1.007936,1.3351548,3.184377,4.251636,210,4,7,5,4,4,6,4,3,2,4,5,4,3,2,2,5,3,1,1,1,10,8,,,,,,11,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012114832,633,6385
"ESS11e02",11,"2.0","20.11.2024",70999,"FR",1.0117673,0.9778149,3.184377,3.1137311,180,6,8,3,4,3,3,1,2,2,88,8,2,2,4,4,88,2,2,2,2,8,8,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,10,7512,0.00012068956,626,6189
"ESS11e02",11,"2.0","20.11.2024",71009,"FR",1.0006026,0.9318813,3.184377,2.9674613,120,5,3,4,4,4,6,2,1,2,2,3,3,3,6,1,8,1,2,2,2,8,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,47,5230,0.00012203621,635,6187
"ESS11e02",11,"2.0","20.11.2024",71083,"FR",0.99792665,0.734806,3.184377,2.3398993,510,5,7,7,2,9,7,6,1,1,4,7,6,5,7,2,7,4,1,1,1,10,5,,,,,,20,,,,,,,,,,,,,,,,,,,,,,1,63,2642,0.00012236345,623,6298
"ESS11e02",11,"2.0","20.11.2024",71086,"FR",1.0039649,0.78569067,3.184377,2.5019352,20,9,7,5,1,7,7,4,1,2,2,8,3,4,8,1,10,5,1,1,1,10,10,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,90,2655,0.0001216275,631,6259
"ESS11e02",11,"2.0","20.11.2024",71106,"FR",0.9933477,1.4719646,3.184377,4.68729,180,5,5,2,3,4,5,4,1,2,5,7,2,4,3,2,6,2,2,2,2,4,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,2,81,6113,0.0001229275,638,6180
"ESS11e02",11,"2.0","20.11.2024",71107,"FR",1.0117729,1.6568378,3.184377,5.275996,60,5,5,7,1,4,8,4,1,2,8,8,4,4,2,3,5,1,2,3,3,4,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,2,86,3258,0.00012068889,617,6395
"ESS11e02",11,"2.0","20.11.2024",71137,"FR",1.0023843,1.0464243,3.184377,3.3322093,180,6,8,6,3,5,7,4,2,2,0,5,2,3,4,1,3,2,2,2,2,6,5,,,,,,17,,,,,,,,,,,,,,,,,,,,,,1,96,5142,0.0001218193,635,6372
"ESS11e02",11,"2.0","20.11.2024",71139,"FR",1.0094073,0.5905959,3.184377,1.88068,6666,4,7,5,4,3,4,0,2,2,5,2,0,0,2,2,3,1,3,2,3,3,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,41,8322,0.00012097174,618,6254
"ESS11e02",11,"2.0","20.11.2024",71181,"FR",1.0054736,0.7165057,3.184377,2.2816243,6666,5,4,6,3,7,6,4,1,2,8,3,88,3,3,2,2,1,4,4,4,3,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,2,1,6130,0.00012144501,623,6313
"ESS11e02",11,"2.0","20.11.2024",71189,"FR",0.99144787,1.1031107,3.184377,3.51272,240,7,9,5,3,6,8,4,3,2,5,8,6,5,3,2,5,2,2,2,2,5,5,,,,,,11,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012316306,623,6308
"ESS11e02",11,"2.0","20.11.2024",71226,"FR",1.0019445,1.0449114,3.184377,3.3273916,240,7,8,5,1,4,3,2,1,1,2,6,2,3,6,1,3,4,1,1,1,7,7,,,,,,22,,,,,,,,,,,,,,,,,,,,,,2,58,2659,0.000121872756,617,6421
"ESS11e02",11,"2.0","20.11.2024",71258,"FR",1.0033273,1.321761,3.184377,4.2089853,6666,1,5,2,4,1,2,0,2,2,88,2,3,1,5,1,1,1,2,3,3,1,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,10,8160,0.000121704805,622,6350
"ESS11e02",11,"2.0","20.11.2024",71269,"FR",0.9899178,0.7562487,3.184377,2.408181,60,2,3,5,1,4,8,2,1,2,5,8,5,8,3,2,9,1,1,2,2,10,8,,,,,,17,,,,,,,,,,,,,,,,,,,,,,1,47,9333,0.00012335341,634,6320
"ESS11e02",11,"2.0","20.11.2024",71315,"FR",0.997002,0.9285281,3.184377,2.9567833,6666,4,7,5,2,7,9,4,1,2,3,6,7,7,5,4,7,1,3,3,3,5,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,999,9111,0.00012247694,597,6097
"ESS11e02",11,"2.0","20.11.2024",71327,"FR",0.99387026,1.6377089,3.184377,5.2150826,6666,7,8,7,3,8,8,6,1,2,6,8,7,7,8,3,2,2,2,2,2,4,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,999,8344,0.00012286287,620,6335
"ESS11e02",11,"2.0","20.11.2024",71348,"FR",1.0121996,2.4953911,3.184377,7.9462657,30,0,10,3,3,0,10,8,2,2,7,10,8,10,8,4,9,1,2,8,2,8,6,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,49,9621,0.000120638004,617,6413
"ESS11e02",11,"2.0","20.11.2024",71389,"FR",0.99229944,0.7331714,3.184377,2.3346941,180,5,10,7,2,7,10,3,2,1,7,10,3,4,5,1,7,1,2,2,2,4,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,81,5152,0.00012305735,629,6225
"ESS11e02",11,"2.0","20.11.2024",71390,"FR",1.0134499,0.72883165,3.184377,2.3208747,210,5,8,4,2,4,7,6,1,1,5,4,4,5,7,1,5,1,1,1,1,10,8,,,,,,17,,,,,,,,,,,,,,,,,,,,,,2,96,5142,0.00012048919,626,6186
"ESS11e02",11,"2.0","20.11.2024",71506,"FR",1.0051031,0.78658146,3.184377,2.5047717,120,5,3,7,3,5,8,2,1,2,9,3,2,5,2,2,2,2,3,3,3,2,4,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,86,5321,0.00012148976,631,6237
"ESS11e02",11,"2.0","20.11.2024",71542,"FR",1.0066198,0.79201925,3.184377,2.5220878,6666,3,3,3,3,0,5,0,2,2,5,3,5,5,5,5,4,1,3,8,8,4,0,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,86,5120,0.00012130672,626,6184
"ESS11e02",11,"2.0","20.11.2024",71567,"FR",0.99948925,0.76234335,3.184377,2.4275885,480,3,7,3,3,7,8,6,2,2,8,8,4,5,7,2,7,2,2,2,2,6,6,,,,,,23,,,,,,,,,,,,,,,,,,,,,,1,51,3154,0.00012217215,637,6347
"ESS11e02",11,"2.0","20.11.2024",71571,"FR",0.99229944,0.912107,3.184377,2.9044924,60,5,7,6,2,0,10,5,1,2,8,8,2,2,2,2,5,1,2,2,2,2,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,2,79,4120,0.00012305735,629,6225
"ESS11e02",11,"2.0","20.11.2024",71575,"FR",0.99425083,0.5314926,3.184377,1.6924727,60,5,5,5,3,5,6,3,2,1,3,6,3,10,5,1,1,1,2,2,2,5,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,61,3114,0.00012281582,629,6251
"ESS11e02",11,"2.0","20.11.2024",71581,"FR",0.9892415,0.74382013,3.184377,2.3686037,120,1,2,8,3,7,7,0,1,1,5,8,3,3,4,1,2,1,2,2,2,8,8,,,,,,13,,,,,,,,,,,,,,,,,,,,,,1,85,3114,0.00012343776,631,6239
"ESS11e02",11,"2.0","20.11.2024",71616,"FR",0.9958574,1.1051854,3.184377,3.519327,600,4,6,4,4,4,8,5,2,2,6,7,1,2,9,2,8,1,4,4,4,1,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,86,3213,0.0001226177,625,6322
"ESS11e02",11,"2.0","20.11.2024",71675,"FR",0.99388534,0.7971434,3.184377,2.538405,180,5,8,5,4,3,3,0,2,2,1,7,2,1,0,1,88,4,1,1,1,10,8,,,,,,16,,,,,,,,,,,,,,,,,,,,,,1,87,2352,0.000122861,633,6386
"ESS11e02",11,"2.0","20.11.2024",71677,"FR",0.9974682,1.1946285,3.184377,3.8041472,6666,6,10,0,1,0,0,0,1,2,3,0,0,0,0,1,0,3,2,2,2,8,8,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,74,8344,0.00012241969,637,6257
